2026-05-21 10:49:20.2222|eventId: 0|level: INFO|traceId: 00-2dbfeae5ed3bbce06d831bf26d131711-2a63f07eec5cdcde-00|logger: AIRS.Core.Common.LogForgingTools|message: 1779331760222 GetImage() 由 S3 取得 stream，耗時 47 ms.
2026-05-21 10:49:20.2280|eventId: 0|level: INFO|traceId: 00-2dbfeae5ed3bbce06d831bf26d131711-2a63f07eec5cdcde-00|logger: NHI_AI_MedReportViewerWebApi.Services.NhiPatientImageService|message: 成功從 S3 取得影像: 1.2.840.114822210314114621323211912215325752610687
2026-05-21 15:19:51.6167|eventId: 0|level: INFO|traceId: N/A|logger: NHI_AI_MedReportViewerWebApi.Program|message: Allowed origin: http://localhost:5173
2026-05-21 15:19:51.7914|eventId: 0|level: INFO|traceId: N/A|logger: NHI_AI_MedReportViewerWebApi.Program|message: Authentication enabled with JWT Bearer tokens
2026-05-21 15:19:52.0889|eventId: 0|level: INFO|traceId: N/A|logger: NHI_AI_MedReportViewerWebApi.Program|message: Exceptionless 設定完成，ServerUrl: "https://h30lhclogsvr.intra.nhi.gov.tw:8443"
2026-05-21 15:19:53.1898|eventId: 0|level: INFO|traceId: 00-23245360af2e121340cc39693ac3c2b4-e7b163b0f24e8da1-00|logger: NHI_AI_MedReportViewerWebApi.Services.UrlTokenValidator|message: 正在載入 URL 驗證用 JWKS。Issuer=https://auth.cohesion.internal/url-issuer, Audience=viewer-app, Path=Config/url.jwks.json
2026-05-21 15:19:53.2029|eventId: 0|level: INFO|traceId: 00-23245360af2e121340cc39693ac3c2b4-e7b163b0f24e8da1-00|logger: NHI_AI_MedReportViewerWebApi.Services.UrlTokenValidator|message: URL 驗證用 JWKS 載入完成，共 1 把金鑰。
2026-05-21 15:19:53.2029|eventId: 0|level: INFO|traceId: 00-23245360af2e121340cc39693ac3c2b4-e7b163b0f24e8da1-00|logger: NHI_AI_MedReportViewerWebApi.Services.ViewerTokenIssuer|message: 正在載入 Viewer 簽章私鑰 PEM (初始化)。Issuer=https://auth.cohesion.internal/viewer-issuer, Audience=viewer-app, PemPath=Config/viewer-issuer-private.pem, Kid=VW-2025-03, TTL=14400s
2026-05-21 15:19:53.2437|eventId: 0|level: INFO|traceId: 00-23245360af2e121340cc39693ac3c2b4-e7b163b0f24e8da1-00|logger: NHI_AI_MedReportViewerWebApi.Services.ViewerTokenIssuer|message: Viewer 簽章私鑰 PEM 載入完成，簽章設定 初始化成功。Kid=VW-2025-03, 存活秒數=14400
2026-05-21 15:19:53.2812|eventId: 0|level: INFO|traceId: 00-23245360af2e121340cc39693ac3c2b4-e7b163b0f24e8da1-00|logger: NHI_AI_MedReportViewerWebApi.Controllers.ReportsController|message: 開始驗證 URL Token。
2026-05-21 15:19:53.5056|eventId: 0|level: INFO|traceId: 00-23245360af2e121340cc39693ac3c2b4-e7b163b0f24e8da1-00|logger: NHI_AI_MedReportViewerWebApi.Services.UrlTokenValidator|message: URL Token 驗證通過。kid=UX-2025-02
2026-05-21 15:19:53.5127|eventId: 0|level: INFO|traceId: 00-23245360af2e121340cc39693ac3c2b4-e7b163b0f24e8da1-00|logger: NHI_AI_MedReportViewerWebApi.Controllers.ReportsController|message: URL Token 驗證通過，準備簽發 Viewer Token。
2026-05-21 15:19:53.5127|eventId: 0|level: INFO|traceId: 00-23245360af2e121340cc39693ac3c2b4-e7b163b0f24e8da1-00|logger: NHI_AI_MedReportViewerWebApi.Services.ViewerTokenIssuer|message: 正在簽發 Viewer Token。存活秒數=14400, 到期時間(UTC)=05/21/2026 11:19:53, kid=VW-2025-03, 最大會話壽命(amax)=05/21/2026 11:19:53
2026-05-21 15:19:53.6121|eventId: 0|level: INFO|traceId: 00-23245360af2e121340cc39693ac3c2b4-e7b163b0f24e8da1-00|logger: NHI_AI_MedReportViewerWebApi.Controllers.ReportsController|message: 以 Redirect 模式回應，導向前端頁面。
2026-05-21 15:19:54.5127|eventId: 0|level: INFO|traceId: 00-c579874c5f9f2d377f361852db0e0159-110e218deac9c9bb-00|logger: NHI_AI_MedReportViewerWebApi.Services.OutputGenerationService|message: 開始建立 extracted_data for Patient: Z299999992-20251102-1211-00000000002
